,
0,99.996
0.002,100.02
0.004,100.05
0.006,100.06
0.008,100.06
0.01,100.06
0.012,100.06
0.014,100.05
0.016,100.05
0.018,100.05
0.02,100.04
0.022,100.04
0.024,100.04
0.026,100.03
0.028,99.299
0.03,98.637
0.032,98.875
0.034,98.996
0.036,99.359
0.038,99.71
0.04,100.03
0.042,100.34
0.044,100.58
0.046,100.78
0.048,100.9
0.05,100.96
0.052,100.95
0.054,100.87
0.056,100.74
0.058,100.57
0.06,100.37
0.062,100.15
0.064,99.942
0.066,99.749
0.068,99.587
0.07,99.464
0.072,99.388
0.074,99.359
0.076,99.379
0.078,99.442
0.08,99.543
0.082,99.671
0.084,99.816
0.086,99.968
0.088,100.12
0.09,100.25
0.092,100.36
0.094,100.44
0.096,100.49
0.098,100.51
0.1,100.49
0.102,100.45
0.104,100.37
0.106,100.28
0.108,100.18
0.11,100.08
0.112,99.981
0.114,99.892
0.116,99.819
0.118,99.767
0.12,99.737
0.122,99.731
0.124,99.748
0.126,99.784
0.128,99.837
0.13,99.901
0.132,99.973
0.134,100.05
0.136,100.11
0.138,100.17
0.14,100.22
0.142,100.26
0.144,100.28
0.146,100.28
0.148,100.26
0.15,100.24
0.152,100.2
0.154,100.15
0.156,100.1
0.158,100.05
0.16,100
0.162,99.961
0.164,99.928
0.166,99.905
0.168,99.893
0.17,99.893
0.172,99.903
0.174,99.922
0.176,99.949
0.178,99.98
0.18,100.01
0.182,100.05
0.184,100.08
0.186,100.1
0.188,100.12
0.19,100.14
0.192,100.13
0.194,100.06
0.196,100
0.198,99.968
0.2,99.943
0.202,99.932
0.204,99.929
0.206,99.93
0.208,99.935
0.21,99.94
0.212,99.945
0.214,99.95
0.216,99.955
0.218,99.958
0.22,99.962
0.222,99.965
0.224,99.967
0.226,100.43
0.228,101.29
0.23,101.11
0.232,101
0.234,100.7
0.236,100.35
0.238,100.05
0.24,99.741
0.242,99.497
0.244,99.3
0.246,99.164
0.248,99.096
0.25,99.092
0.252,99.151
0.254,99.264
0.256,99.42
0.258,99.607
0.26,99.809
0.262,100.01
0.264,100.2
0.266,100.36
0.268,100.49
0.27,100.57
0.272,100.61
0.274,100.6
0.276,100.55
0.278,100.46
0.28,100.35
0.282,100.21
0.284,100.07
0.286,99.924
0.288,99.793
0.29,99.681
0.292,99.596
0.294,99.54
0.296,99.517
0.298,99.525
0.3,99.563
0.302,99.626
0.304,99.707
0.306,99.801
0.308,99.899
0.31,99.996
0.312,100.08
0.314,100.16
0.316,100.21
0.318,100.24
0.32,100.26
0.322,100.25
0.324,100.21
0.326,100.17
0.328,100.11
0.33,100.04
0.332,99.972
0.334,99.905
0.336,99.845
0.338,99.796
0.34,99.76
0.342,99.739
0.344,99.734
0.346,99.744
0.348,99.767
0.35,99.802
0.352,99.845
0.354,99.892
0.356,99.94
0.358,99.987
0.36,100.03
0.362,100.06
0.364,100.09
0.366,100.1
0.368,100.1
0.37,100.09
0.372,100.08
0.374,100.05
0.376,100.02
0.378,99.992
0.38,99.96
0.382,99.93
0.384,99.904
0.386,99.883
0.388,99.869
0.39,99.863
0.392,99.901
0.394,99.978
0.396,100.02
0.398,100.05
0.4,100.07
0.402,100.07
0.404,100.07
0.406,100.07
0.408,100.06
0.41,100.06
0.412,100.05
0.414,100.05
0.416,100.04
0.418,100.04
0.42,100.04
0.422,100.04
0.424,100.03
0.426,99.463
0.428,98.716
0.43,98.915
0.432,99.027
0.434,99.346
0.436,99.687
0.438,99.986
0.44,100.28
0.442,100.52
0.444,100.71
0.446,100.84
0.448,100.9
0.45,100.89
0.452,100.83
0.454,100.71
0.456,100.55
0.458,100.37
0.46,100.17
0.462,99.966
0.464,99.782
0.466,99.626
0.468,99.506
0.47,99.428
0.472,99.397
0.474,99.41
0.476,99.465
0.478,99.556
0.48,99.674
0.482,99.809
0.484,99.952
0.486,100.09
0.488,100.22
0.49,100.33
0.492,100.41
0.494,100.46
0.496,100.48
0.498,100.47
0.5,100.43
0.502,100.36
0.504,100.28
0.506,100.19
0.508,100.09
0.51,99.994
0.512,99.909
0.514,99.838
0.516,99.787
0.518,99.756
0.52,99.748
0.522,99.761
0.524,99.794
0.526,99.842
0.528,99.901
0.53,99.968
0.532,100.04
0.534,100.1
0.536,100.16
0.538,100.21
0.54,100.24
0.542,100.26
0.544,100.26
0.546,100.25
0.548,100.23
0.55,100.19
0.552,100.15
0.554,100.1
0.556,100.06
0.558,100.01
0.56,99.97
0.562,99.938
0.564,99.915
0.566,99.903
0.568,99.901
0.57,99.91
0.572,99.927
0.574,99.951
0.576,99.98
0.578,100.01
0.58,100.04
0.582,100.07
0.584,100.1
0.586,100.12
0.588,100.13
0.59,100.14
0.592,100.1
0.594,100.02
0.596,99.983
0.598,99.952
0.6,99.934
0.602,99.928
0.604,99.927
0.606,99.93
0.608,99.935
0.61,99.94
0.612,99.946
0.614,99.951
0.616,99.955
0.618,99.958
0.62,99.962
0.622,99.965
0.624,99.967
0.626,100.43
0.628,101.29
0.63,101.11
0.632,101
0.634,100.7
0.636,100.35
0.638,100.05
0.64,99.743
0.642,99.5
0.644,99.304
0.646,99.168
0.648,99.1
0.65,99.095
0.652,99.153
0.654,99.265
0.656,99.421
0.658,99.607
0.66,99.807
0.662,100.01
0.664,100.2
0.666,100.36
0.668,100.48
0.67,100.57
0.672,100.61
0.674,100.6
0.676,100.55
0.678,100.46
0.68,100.35
0.682,100.21
0.684,100.07
0.686,99.925
0.688,99.795
0.69,99.683
0.692,99.598
0.694,99.542
0.696,99.519
0.698,99.527
0.7,99.564
0.702,99.626
0.704,99.707
0.706,99.8
0.708,99.898
0.71,99.994
0.712,100.08
0.714,100.15
0.716,100.21
0.718,100.24
0.72,100.25
0.722,100.24
0.724,100.21
0.726,100.17
0.728,100.11
0.73,100.04
0.732,99.972
0.734,99.906
0.736,99.846
0.738,99.797
0.74,99.761
0.742,99.74
0.744,99.735
0.746,99.745
0.748,99.768
0.75,99.802
0.752,99.844
0.754,99.892
0.756,99.94
0.758,99.986
0.76,100.03
0.762,100.06
0.764,100.08
0.766,100.1
0.768,100.1
0.77,100.09
0.772,100.08
0.774,100.05
0.776,100.02
0.778,99.992
0.78,99.96
0.782,99.93
0.784,99.904
0.786,99.883
0.788,99.87
0.79,99.863
0.792,99.901
0.794,99.978
0.796,100.02
0.798,100.05
0.8,100.07
0.802,100.07
0.804,100.07
0.806,100.07
0.808,100.06
0.81,100.06
0.812,100.05
0.814,100.05
0.816,100.04
0.818,100.04
0.82,100.04
0.822,100.04
0.824,100.03
0.826,99.47
0.828,98.716
0.83,98.913
0.832,99.025
0.834,99.344
0.836,99.684
0.838,99.984
0.84,100.28
0.842,100.52
0.844,100.71
0.846,100.84
0.848,100.9
0.85,100.9
0.852,100.83
0.854,100.71
0.856,100.55
0.858,100.37
0.86,100.17
0.862,99.968
0.864,99.784
0.866,99.627
0.868,99.506
0.87,99.429
0.872,99.396
0.874,99.409
0.876,99.464
0.878,99.555
0.88,99.673
0.882,99.808
0.884,99.951
0.886,100.09
0.888,100.22
0.89,100.33
0.892,100.41
0.894,100.46
0.896,100.48
0.898,100.47
0.9,100.43
0.902,100.36
0.904,100.28
0.906,100.19
0.908,100.09
0.91,99.994
0.912,99.909
0.914,99.839
0.916,99.787
0.918,99.757
0.92,99.748
0.922,99.761
0.924,99.793
0.926,99.841
0.928,99.901
0.93,99.968
0.932,100.04
0.934,100.1
0.936,100.16
0.938,100.21
0.94,100.24
0.942,100.26
0.944,100.26
0.946,100.25
0.948,100.23
0.95,100.19
0.952,100.15
0.954,100.1
0.956,100.06
0.958,100.01
0.96,99.97
0.962,99.938
0.964,99.915
0.966,99.903
0.968,99.901
0.97,99.909
0.972,99.927
0.974,99.951
0.976,99.98
0.978,100.01
0.98,100.04
0.982,100.07
0.984,100.1
0.986,100.12
0.988,100.13
0.99,100.14
0.992,100.1
0.994,100.02
0.996,99.983
0.998,99.952
1,99.934
1.002,99.928
1.004,99.927
1.006,99.93
1.008,99.935
1.01,99.94
1.012,99.946
1.014,99.951
1.016,99.955
1.018,99.958
1.02,99.962
1.022,99.964
1.024,99.967
1.026,100.43
1.028,101.29
1.03,101.11
1.032,101
1.034,100.7
1.036,100.35
1.038,100.05
