,
0,99.903
0.002,99.954
0.004,99.991
0.006,100.02
0.008,100.04
0.01,100.05
0.012,100.05
0.014,100.05
0.016,100.05
0.018,100.05
0.02,100.04
0.022,100.04
0.024,100.04
0.026,100.03
0.028,100.03
0.03,100.03
0.032,100.03
0.034,99.845
0.036,98.412
0.038,98.329
0.04,98.588
0.042,98.898
0.044,99.441
0.046,99.876
0.048,100.32
0.05,100.69
0.052,100.97
0.054,101.18
0.056,101.29
0.058,101.31
0.06,101.24
0.062,101.08
0.064,100.85
0.066,100.46
0.068,100.18
0.07,100.01
0.072,99.893
0.074,99.831
0.076,99.437
0.078,99.194
0.08,99.117
0.082,99.065
0.084,99.133
0.086,99.242
0.088,99.403
0.09,99.598
0.092,99.807
0.094,100.02
0.096,100.22
0.098,100.4
0.1,100.54
0.102,100.64
0.104,100.69
0.106,100.7
0.108,100.66
0.11,100.58
0.112,100.47
0.114,100.33
0.116,100.19
0.118,100.04
0.12,99.903
0.122,99.785
0.124,99.692
0.126,99.63
0.128,99.6
0.13,99.603
0.132,99.637
0.134,99.698
0.136,99.779
0.138,99.875
0.14,99.977
0.142,100.08
0.144,100.17
0.146,100.25
0.148,100.31
0.15,100.35
0.152,100.37
0.154,100.36
0.156,100.34
0.158,100.29
0.16,100.23
0.162,100.16
0.164,100.09
0.166,100.02
0.168,99.956
0.17,99.902
0.172,99.86
0.174,99.834
0.176,99.824
0.178,99.829
0.18,99.848
0.182,99.88
0.184,99.921
0.186,99.967
0.188,100.02
0.19,100.06
0.192,100.1
0.194,100.14
0.196,100.16
0.198,100.09
0.2,100.03
0.202,99.99
0.204,99.959
0.206,99.945
0.208,99.938
0.21,99.938
0.212,99.941
0.214,99.945
0.216,99.95
0.218,99.955
0.22,99.959
0.222,99.962
0.224,99.965
0.226,99.968
0.228,99.97
0.23,99.973
0.232,100.24
0.234,101.59
0.236,101.57
0.238,101.35
0.24,101.02
0.242,100.51
0.244,100.1
0.246,99.675
0.248,99.328
0.25,99.056
0.252,98.861
0.254,98.761
0.256,98.749
0.258,98.825
0.26,98.976
0.262,99.188
0.264,99.535
0.266,99.818
0.268,99.985
0.27,100.1
0.272,100.32
0.274,100.65
0.276,100.77
0.278,100.87
0.28,100.87
0.282,100.8
0.284,100.69
0.286,100.54
0.288,100.35
0.29,100.15
0.292,99.949
0.294,99.761
0.296,99.598
0.298,99.469
0.3,99.382
0.302,99.339
0.304,99.342
0.306,99.387
0.308,99.468
0.31,99.578
0.312,99.707
0.314,99.845
0.316,99.983
0.318,100.11
0.32,100.22
0.322,100.3
0.324,100.36
0.326,100.38
0.328,100.37
0.33,100.33
0.332,100.27
0.334,100.19
0.336,100.1
0.338,100
0.34,99.909
0.342,99.822
0.344,99.749
0.346,99.694
0.348,99.66
0.35,99.648
0.352,99.658
0.354,99.687
0.356,99.732
0.358,99.79
0.36,99.856
0.362,99.924
0.364,99.99
0.366,100.05
0.368,100.1
0.37,100.14
0.372,100.16
0.374,100.16
0.376,100.16
0.378,100.14
0.38,100.1
0.382,100.06
0.384,100.02
0.386,99.974
0.388,99.93
0.39,99.892
0.392,99.861
0.394,99.839
0.396,99.898
0.398,99.971
0.4,100.01
0.402,100.04
0.404,100.06
0.406,100.06
0.408,100.07
0.41,100.06
0.412,100.06
0.414,100.05
0.416,100.05
0.418,100.04
0.42,100.04
0.422,100.04
0.424,100.03
0.426,100.03
0.428,100.03
0.43,100.03
0.432,99.314
0.434,98.285
0.436,98.57
0.438,98.739
0.44,99.177
0.442,99.646
0.444,100.05
0.446,100.45
0.448,100.76
0.45,101
0.452,101.16
0.454,101.23
0.456,101.21
0.458,101.11
0.46,100.93
0.462,100.69
0.464,100.35
0.466,100.12
