,
0,100.01
0.002,100.03
0.004,100.05
0.006,100.06
0.008,100.06
0.01,100.06
0.012,100.06
0.014,100.05
0.016,100.05
0.018,100.05
0.02,100.04
0.022,100.04
0.024,100.04
0.026,99.733
0.028,98.776
0.03,98.87
0.032,98.996
0.034,99.254
0.036,99.613
0.038,99.908
0.04,100.21
0.042,100.46
0.044,100.66
0.046,100.81
0.048,100.89
0.05,100.9
0.052,100.85
0.054,100.75
0.056,100.6
0.058,100.42
0.06,100.22
0.062,100.02
0.064,99.833
0.066,99.669
0.068,99.539
0.07,99.451
0.072,99.407
0.074,99.408
0.076,99.453
0.078,99.534
0.08,99.645
0.082,99.776
0.084,99.917
0.086,100.06
0.088,100.19
0.09,100.3
0.092,100.39
0.094,100.45
0.096,100.48
0.098,100.47
0.1,100.44
0.102,100.38
0.104,100.3
0.106,100.21
0.108,100.12
0.11,100.02
0.112,99.933
0.114,99.858
0.116,99.802
0.118,99.766
0.12,99.752
0.122,99.759
0.124,99.786
0.126,99.83
0.128,99.887
0.13,99.952
0.132,100.02
0.134,100.09
0.136,100.15
0.138,100.2
0.14,100.23
0.142,100.26
0.144,100.26
0.146,100.26
0.148,100.24
0.15,100.2
0.152,100.16
0.154,100.12
0.156,100.07
0.158,100.02
0.16,99.981
0.162,99.947
0.164,99.922
0.166,99.907
0.168,99.902
0.17,99.908
0.172,99.923
0.174,99.945
0.176,99.973
0.178,100
0.18,100.04
0.182,100.07
0.184,100.09
0.186,100.11
0.188,100.13
0.19,100.14
0.192,100.11
0.194,100.03
0.196,99.988
0.198,99.957
0.2,99.937
0.202,99.929
0.204,99.928
0.206,99.931
0.208,99.935
0.21,99.941
0.212,99.946
0.214,99.951
0.216,99.955
0.218,99.959
0.22,99.962
0.222,99.965
0.224,100.04
0.226,101.01
0.228,101.15
0.23,100.99
0.232,100.81
0.234,100.46
0.236,100.18
0.238,99.886
0.24,99.631
0.242,99.427
0.244,99.27
0.246,99.177
0.248,99.144
0.25,99.172
0.252,99.255
0.254,99.384
0.256,99.547
0.258,99.731
0.26,99.921
0.262,100.1
0.264,100.27
0.266,100.4
0.268,100.5
0.27,100.56
0.272,100.57
0.274,100.54
0.276,100.47
0.278,100.38
0.28,100.26
0.282,100.12
0.284,99.989
0.286,99.86
0.288,99.746
0.29,99.654
0.292,99.588
0.294,99.552
0.296,99.546
0.298,99.569
0.3,99.617
0.302,99.685
0.304,99.768
0.306,99.859
