,
0,99.983
0.002,99.889
0.004,99.894
0.006,99.883
0.008,99.9
0.01,99.918
0.012,99.937
0.014,99.96
0.016,99.98
0.018,100
0.02,100.02
0.022,100.03
0.024,100.05
0.026,100.05
0.028,100.06
0.03,100.05
0.032,100.05
0.034,100.04
0.036,100.03
0.038,100.02
0.04,100.01
0.042,99.997
0.044,99.988
0.046,99.98
0.048,99.976
0.05,99.974
0.052,99.975
0.054,99.979
0.056,99.986
0.058,99.995
0.06,100
0.062,100.02
0.064,100.03
0.066,100.04
0.068,100.05
0.07,100.05
0.072,100.06
0.074,100.06
0.076,100.06
0.078,100.06
0.08,100.06
0.082,100.06
0.084,100.05
0.086,100.05
0.088,100.04
0.09,100.04
0.092,100.03
0.094,100.03
0.096,100.03
0.098,100.03
0.1,100.03
0.102,100.03
0.104,100.03
0.106,100.04
0.108,100.04
0.11,100.05
0.112,100.05
0.114,100.06
0.116,100.06
0.118,100.07
0.12,100.07
0.122,100.07
0.124,100.07
0.126,100.07
0.128,100.07
0.13,100.06
0.132,100.06
0.134,100.06
0.136,100.05
0.138,100.05
0.14,100.05
0.142,100.05
0.144,100.05
0.146,100.04
0.148,100.04
0.15,100.05
0.152,100.05
0.154,100.05
0.156,100.05
0.158,100.05
0.16,100.05
0.162,100.05
0.164,100.05
0.166,100.05
0.168,100.05
0.17,100.05
0.172,100.05
0.174,100.05
0.176,100.05
0.178,100.05
0.18,100.04
0.182,100.04
0.184,100.04
0.186,100.04
0.188,100.03
0.19,100.03
0.192,100.01
0.194,99.974
0.196,99.954
0.198,99.94
0.2,99.995
0.202,100.11
0.204,100.11
0.206,100.12
0.208,100.11
0.21,100.09
0.212,100.08
0.214,100.05
0.216,100.03
0.218,100.01
0.22,99.989
0.222,99.972
0.224,99.959
0.226,99.949
0.228,99.945
0.23,99.944
0.232,99.948
0.234,99.955
0.236,99.965
0.238,99.977
0.24,99.989
0.242,100
0.244,100.01
0.246,100.02
0.248,100.03
0.25,100.03
0.252,100.03
0.254,100.03
0.256,100.02
0.258,100.01
0.26,100
0.262,99.992
0.264,99.98
0.266,99.969
0.268,99.959
0.27,99.951
0.272,99.944
0.274,99.94
0.276,99.938
0.278,99.938
0.28,99.94
0.282,99.943
0.284,99.948
0.286,99.953
0.288,99.959
0.29,99.964
0.292,99.969
0.294,99.973
0.296,99.975
0.298,99.976
0.3,99.975
0.302,99.973
0.304,99.97
0.306,99.966
0.308,99.961
0.31,99.955
0.312,99.95
0.314,99.945
0.316,99.941
0.318,99.937
0.32,99.935
0.322,99.933
0.324,99.933
0.326,99.933
0.328,99.935
0.33,99.937
0.332,99.94
0.334,99.943
0.336,99.947
0.338,99.95
0.34,99.953
0.342,99.955
0.344,99.956
0.346,99.957
0.348,99.957
0.35,99.957
0.352,99.956
0.354,99.955
0.356,99.953
0.358,99.951
0.36,99.95
0.362,99.948
0.364,99.947
0.366,99.947
0.368,99.947
0.37,99.947
0.372,99.948
0.374,99.95
0.376,99.952
0.378,99.954
0.38,99.957
0.382,99.96
0.384,99.962
0.386,99.965
0.388,99.967
0.39,99.969
0.392,99.987
0.394,100.03
0.396,100.05
0.398,100.06
0.4,100.01
0.402,99.891
0.404,99.889
0.406,99.877
0.408,99.887
0.41,99.907
0.412,99.925
0.414,99.948
0.416,99.97
0.418,99.991
0.42,100.01
0.422,100.03
0.424,100.04
0.426,100.05
0.428,100.06
0.43,100.06
0.432,100.05
0.434,100.04
0.436,100.04
0.438,100.02
0.44,100.01
0.442,99.999
0.444,99.989
0.446,99.98
0.448,99.974
0.45,99.971
0.452,99.971
0.454,99.974
0.456,99.98
0.458,99.988
0.46,99.998
0.462,100.01
0.464,100.02
0.466,100.03
0.468,100.04
0.47,100.05
0.472,100.06
0.474,100.06
0.476,100.06
0.478,100.06
0.48,100.06
0.482,100.06
0.484,100.05
0.486,100.05
0.488,100.04
0.49,100.04
0.492,100.03
0.494,100.03
0.496,100.03
0.498,100.02
0.5,100.03
0.502,100.03
0.504,100.03
0.506,100.03
0.508,100.04
0.51,100.05
0.512,100.05
0.514,100.06
0.516,100.06
0.518,100.06
0.52,100.07
0.522,100.07
0.524,100.07
0.526,100.07
0.528,100.07
0.53,100.06
0.532,100.06
0.534,100.06
0.536,100.05
0.538,100.05
0.54,100.05
0.542,100.05
0.544,100.04
0.546,100.04
0.548,100.04
0.55,100.04
0.552,100.04
0.554,100.05
0.556,100.05
0.558,100.05
0.56,100.05
0.562,100.05
0.564,100.05
0.566,100.05
0.568,100.05
0.57,100.05
0.572,100.05
0.574,100.05
0.576,100.05
0.578,100.05
0.58,100.04
0.582,100.04
0.584,100.04
0.586,100.04
0.588,100.03
0.59,100.03
0.592,100.01
0.594,99.973
0.596,99.953
0.598,99.939
0.6,99.995
0.602,100.11
0.604,100.11
0.606,100.12
0.608,100.11
0.61,100.09
0.612,100.08
0.614,100.05
0.616,100.03
0.618,100.01
0.62,99.989
0.622,99.972
0.624,99.958
0.626,99.949
0.628,99.944
0.63,99.944
0.632,99.948
0.634,99.955
0.636,99.965
0.638,99.976
0.64,99.989
0.642,100
0.644,100.01
0.646,100.02
0.648,100.03
0.65,100.03
0.652,100.03
0.654,100.03
0.656,100.02
0.658,100.01
0.66,100
0.662,99.991
0.664,99.98
0.666,99.969
0.668,99.959
0.67,99.951
0.672,99.944
0.674,99.94
0.676,99.938
0.678,99.938
0.68,99.939
0.682,99.943
0.684,99.948
0.686,99.953
0.688,99.959
0.69,99.964
0.692,99.969
0.694,99.972
0.696,99.974
0.698,99.975
0.7,99.975
0.702,99.973
0.704,99.969
0.706,99.965
0.708,99.96
0.71,99.955
0.712,99.95
0.714,99.945
0.716,99.94
0.718,99.937
0.72,99.934
0.722,99.933
0.724,99.933
0.726,99.933
0.728,99.935
0.73,99.937
0.732,99.94
0.734,99.943
0.736,99.947
0.738,99.95
0.74,99.952
0.742,99.954
0.744,99.956
0.746,99.957
0.748,99.957
0.75,99.957
0.752,99.956
0.754,99.955
0.756,99.953
0.758,99.951
0.76,99.95
0.762,99.948
0.764,99.947
0.766,99.947
0.768,99.947
0.77,99.947
0.772,99.948
0.774,99.95
0.776,99.952
0.778,99.954
0.78,99.957
0.782,99.959
0.784,99.962
0.786,99.965
0.788,99.967
0.79,99.969
0.792,99.986
0.794,100.03
0.796,100.05
0.798,100.06
0.8,100.01
0.802,99.89
0.804,99.888
0.806,99.876
0.808,99.887
0.81,99.907
0.812,99.925
0.814,99.948
0.816,99.969
0.818,99.991
0.82,100.01
0.822,100.03
0.824,100.04
0.826,100.05
0.828,100.06
0.83,100.06
0.832,100.05
0.834,100.04
0.836,100.03
0.838,100.02
0.84,100.01
0.842,99.999
0.844,99.989
0.846,99.98
0.848,99.974
0.85,99.971
0.852,99.971
0.854,99.974
0.856,99.98
0.858,99.988
0.86,99.998
0.862,100.01
0.864,100.02
0.866,100.03
0.868,100.04
0.87,100.05
0.872,100.06
0.874,100.06
0.876,100.06
0.878,100.06
0.88,100.06
0.882,100.06
0.884,100.05
0.886,100.05
0.888,100.04
0.89,100.04
0.892,100.03
0.894,100.03
0.896,100.03
0.898,100.02
0.9,100.03
0.902,100.03
0.904,100.03
0.906,100.03
0.908,100.04
0.91,100.05
0.912,100.05
0.914,100.06
0.916,100.06
0.918,100.06
0.92,100.07
0.922,100.07
0.924,100.07
0.926,100.07
0.928,100.07
0.93,100.06
0.932,100.06
0.934,100.06
0.936,100.05
0.938,100.05
0.94,100.05
0.942,100.05
0.944,100.04
0.946,100.04
0.948,100.04
0.95,100.04
0.952,100.04
0.954,100.05
0.956,100.05
0.958,100.05
0.96,100.05
0.962,100.05
0.964,100.05
0.966,100.05
0.968,100.05
0.97,100.05
0.972,100.05
0.974,100.05
0.976,100.05
0.978,100.05
0.98,100.04
0.982,100.04
0.984,100.04
0.986,100.04
0.988,100.03
0.99,100.03
0.992,100.01
0.994,99.973
0.996,99.953
0.998,99.94
1,99.995
1.002,100.11
1.004,100.11
1.006,100.12
1.008,100.11
1.01,100.09
1.012,100.08
1.014,100.05
1.016,100.03
1.018,100.01
1.02,99.989
1.022,99.972
1.024,99.958
1.026,99.949
1.028,99.944
1.03,99.944
1.032,99.948
1.034,99.955
1.036,99.965
1.038,99.976
1.04,99.988
1.042,100
1.044,100.01
1.046,100.02
1.048,100.03
1.05,100.03
1.052,100.03
1.054,100.03
1.056,100.02
1.058,100.01
1.06,100
1.062,99.991
1.064,99.98
1.066,99.969
1.068,99.959
