,
0,99.968
0.002,100.03
0.004,99.93
0.006,100.1
0.008,99.899
0.01,99.915
0.012,99.968
0.014,100.08
0.016,99.846
0.018,99.884
0.02,99.678
0.022,99.655
0.024,99.411
0.026,99.388
0.028,99.64
0.03,100.13
0.032,100.26
0.034,100.26
0.036,100.46
0.038,100.65
0.04,100.46
0.042,100.27
0.044,100.27
0.046,100.35
0.048,100.07
0.05,99.854
0.052,99.907
0.054,99.823
0.056,99.693
0.058,99.442
0.06,99.579
0.062,99.77
0.064,99.716
0.066,99.724
0.068,100.04
0.07,100.33
0.072,100.14
0.074,100.21
0.076,100.4
0.078,100.43
0.08,100.11
0.082,100.04
0.084,100.22
0.086,100.14
0.088,99.983
0.09,99.815
0.092,99.945
0.094,99.998
0.096,99.884
0.098,99.754
0.1,99.861
0.102,100.01
0.104,100.04
0.106,99.869
0.108,100.2
0.11,100.08
0.112,100.23
0.114,100.02
0.116,100.22
0.118,100.2
0.12,100.18
0.122,99.945
0.124,100.14
0.126,100.18
0.128,100.04
0.13,99.716
0.132,99.976
0.134,100.08
0.136,100.04
0.138,99.747
0.14,100.05
0.142,100.24
0.144,100.14
0.146,99.976
0.148,100.11
0.15,100.14
0.152,100.11
0.154,99.907
0.156,100.07
0.158,100.16
0.16,100.04
0.162,99.915
0.164,100.2
0.166,100.14
0.168,100.08
0.17,99.945
0.172,100.1
0.174,100.06
0.176,99.998
0.178,99.869
0.18,100.05
0.182,100.1
0.184,100.05
0.186,99.96
0.188,100.13
0.19,100.16
0.192,99.976
0.194,100.01
0.196,100.05
0.198,100.14
0.2,99.823
0.202,100.07
0.204,99.976
0.206,99.983
0.208,100.06
0.21,99.976
0.212,99.968
0.214,100.04
0.216,99.96
0.218,99.915
0.22,100.01
0.222,100.15
0.224,100.24
0.226,100.44
0.228,100.59
0.23,100.36
0.232,100.33
0.234,100.01
0.236,99.625
0.238,99.411
0.24,99.358
0.242,99.358
0.244,99.594
0.246,99.861
0.248,99.884
0.25,99.945
0.252,100.01
0.254,100.15
0.256,100.11
0.258,100.23
0.26,100.4
0.262,100.36
0.264,100.49
0.266,100.4
0.268,100.16
0.27,99.937
0.272,99.869
0.274,99.67
0.276,99.709
0.278,99.541
0.28,99.701
0.282,99.678
0.284,99.8
0.286,99.831
0.288,99.945
0.29,99.953
0.292,100.14
0.294,100.15
0.296,100.32
0.298,100.27
0.3,100.28
0.302,100.16
0.304,100.19
0.306,99.968
0.308,99.945
0.31,99.808
0.312,99.762
